,unit,SH_r2,SI_r2,SL_r2,final_r2,probe,session,SH_rate,SI_rate,SL_rate,total_rate,presence_ratio,amplitude_cutoff,isi_violations,rf_x,rf_y
13,51,0.0,0.0,0.0,0.0,probeB,767871931,4.702621441322936,4.129595774933984,3.350915930650965,1.85217795894942,0.99,0.074771046645563,0.230957959923039,5,1
14,58,0.0,0.0,0.0,0.010286695748735798,probeB,767871931,9.452222117823922,8.283566930733294,6.141642132809944,6.34179693433544,0.99,0.000270334045191839,0.0300195638672691,2,2
15,59,0.0,0.0,0.0,0.0,probeB,767871931,10.988443108146202,8.714198659354054,8.834232908079816,9.06721640382215,0.99,0.0192070291278497,0.0261580856334279,1,3
16,65,0.0,0.0,0.0,0.07011686381670235,probeB,767871931,8.374831657740613,5.549461710339225,3.8599934576382076,4.297958821373,0.99,0.00896639083410866,0.196076612890054,1,1
17,69,0.0,0.0,0.0,0.0,probeB,767871931,3.4028626013968495,3.4998984359130616,2.7968596663395484,2.14751981392537,0.99,0.0377212482382858,0.319057759773003,4,2
18,91,0.0,0.0,0.0,0.0,probeB,767871931,12.460459143725142,8.100751574243349,9.052993130520118,10.9201996575363,0.99,0.0205097403361582,0.0348025119360475,1,1
19,107,0.0,0.0,0.029511324879714328,0.01955761625631658,probeB,767871931,12.975664756177771,17.71277676213691,18.437193326790972,11.2938564283852,0.99,5.01169865476988e-05,0.00088739258033552,3,1
20,118,0.0,0.0,0.0,0.0,probeB,767871931,2.1782705377556457,1.2431444241316272,2.138534510958456,2.91436175366867,0.99,0.0204003287687451,0.0177685560723955,1,1
0,2,0.0,0.0,0.0,0.023118162665126875,probeA,767871931,3.76303673776191,2.7584806012593948,1.7950605168465816,3.22268405582625,0.99,0.0147977685490165,0.196171854645249,4,7
1,6,0.011564636918071658,0.006316552608325132,0.010024350627147061,0.02182790823229861,probeA,767871931,3.9352939334147643,5.813528336380257,3.3897612037945697,2.91264604577019,0.99,0.0216192465125465,0.17344731614423,6,4
2,8,0.0,0.0,0.0,0.13572711022716727,probeA,767871931,9.36765949450343,2.985984156002438,1.4106967615309127,4.78193365834846,0.99,0.0140788190969818,0.135296062640519,5,6
3,13,0.010230441569602155,0.021968015057830616,0.0,0.0,probeA,767871931,17.108271477340352,16.504164127564493,16.03900883218842,15.242998632068,0.99,4.27456598093642e-05,0.00454669277079144,2,4
4,20,0.0,0.01305610603538152,0.0,0.14790800961614534,probeA,767871931,9.945504087193461,5.620556571196426,1.7194144586195617,5.52481694218409,0.99,0.00129842214678468,0.00741641227086979,7,5
5,25,0.006265906199454352,0.005655274715458613,0.0,0.02819925393548588,probeA,767871931,8.775721131259983,7.316676823075361,5.466961072947334,7.11074189297411,0.99,0.000104914184166482,0.0,4,4
6,28,0.0,0.0,0.0,0.0,probeA,767871931,14.76713959096746,18.793418647166362,19.984870788354595,18.1902722997406,0.99,0.00100326460156082,0.00285062445854593,2,4
7,29,0.0,0.0,0.0,0.0425929581950973,probeA,767871931,2.5353127251088354,5.358521226894171,5.6080307491004255,4.32090311092743,0.99,0.0635755639234211,0.290999226722919,5,5
8,30,0.0,0.0,0.0,0.04221262019670922,probeA,767871931,7.465000469792352,4.84257566524477,4.0828426561988875,6.93287268395818,0.99,0.000676392947588596,0.0494529836208651,5,6
9,31,0.0,0.0,0.0,0.033371458897261785,probeA,767871931,10.08800776723355,7.588868576071502,5.785901210336932,9.0191869035757,0.99,0.000141267997746299,0.00185525502530881,6,5
10,32,0.0,0.0,0.0,0.12433746063868409,probeA,767871931,25.252904882708513,17.57058704042251,12.592001962708538,15.3892600699289,0.99,0.0125731358556036,0.0632460530038624,4,6
11,34,0.0,0.0,0.0,0.0,probeA,767871931,4.516270475116666,5.356489945155394,5.471050049067713,3.73112625997988,0.99,0.00359242790381772,0.0623341933424124,2,4
12,38,0.0,0.0,0.0,0.008461089673696099,probeA,767871931,1.7491935231294438,1.7529961405646965,2.3777396140006544,3.82574825006192,0.99,0.00664609909365562,0.0103111146015786,1,3
13,42,0.0,0.0,0.0,0.0,probeA,767871931,5.972626765636256,5.382896607759497,5.5589630356558715,5.56779948448732,0.99,0.000350359742151754,0.0121705786179739,1,4
14,44,0.0,0.0,0.0,0.0,probeA,767871931,5.742428513263805,7.060735323989438,7.634118416748446,5.41871951926231,0.99,0.000983587046104747,0.00385483958405979,3,5
15,45,0.0,0.0,0.0,0.0,probeA,767871931,19.51674026746845,15.726183221612839,10.9870788354596,13.4054194523364,0.99,0.00362233929203462,0.0094477870918277,5,7
16,46,0.0,0.0,0.0,0.03195682213933082,probeA,767871931,16.023051144727365,14.676010562665043,10.809208374223095,13.8943332883241,0.99,0.000642228820440544,0.0633210320584331,3,4
17,48,0.05324905117655867,0.0,0.0,0.031136308625515263,probeA,767871931,17.174042406589624,17.115579930936423,13.043833824010468,10.9380000684097,0.99,0.000815226251483295,0.0141910676141479,5,6
18,51,0.0,0.0,0.0,0.0,probeA,767871931,4.625888690532118,4.592728011375178,4.203467451750082,4.32734545918834,0.99,0.00235977913272044,0.286103788952237,2,4
19,56,0.0101762850556393,0.0,0.0,0.07094697181829532,probeA,767871931,3.9838391430987508,1.6859638431850499,1.1755806346090938,3.50061098626936,0.99,0.0334034339871171,0.0400252495588648,3,4
20,57,0.021070585209177373,0.010074740715070729,0.0,0.025139571926761573,probeA,767871931,3.0458204140436598,2.9941092829575466,1.559944389924763,3.58013372261491,0.99,0.000335911842517201,0.0588754609162774,7,6
21,59,0.0,0.0,0.0,0.015145479260432682,probeA,767871931,6.357856494096277,5.063985374771481,4.168711154726856,4.85471206135838,0.99,0.0234421771250107,0.236926239534951,2,3
22,61,0.0,0.006277108205728377,0.0,0.013911379210860608,probeA,767871931,5.57956716464656,3.676619947186675,3.5349198560680404,2.94505911045787,0.99,0.034103673110613,0.395851011864218,4,5
23,62,0.0,0.05674030196479758,0.01182976807899041,0.03946479670206036,probeA,767871931,3.76303673776191,4.296160877513712,6.542361792607131,3.75307050874359,0.99,0.0372013770363795,0.0616073868274906,4,4
24,63,0.0,0.0,0.0,0.0378275036900108,probeA,767871931,4.340881330451941,1.7123705057891532,1.2696270853778213,3.10631914036365,0.99,0.0351937659288165,0.0312806839711484,6,1
25,67,0.0,0.0,0.026983180172331856,0.0,probeA,767871931,18.838673306398572,21.49502335974,16.456084396467123,11.6389074268579,0.99,0.000208174347162533,0.0061274059221178,5,7
26,71,0.03416473737894645,0.0,0.0,0.0,probeA,767871931,1.041373046446804,1.434084907576681,1.725547922800131,1.56176614481163,0.99,0.00490294985144329,0.0928106129814053,7,4
0,4,0.0,0.01034905537903843,0.0,0.1776727186932636,probeC,771990200,3.623351600230213,11.517869769885044,5.396445344875219,3.83636243531586,0.99,0.01791897538945,0.193355194144702,5,4
1,6,0.0,0.0,0.0,0.03490559347581372,probeC,771990200,7.270475189550334,4.256823645877528,3.5270282714798786,3.84780308672519,0.99,0.000379921190013952,0.0131648698398281,2,4
2,13,0.008707911424883141,0.0,0.0,0.03443035034176427,probeC,771990200,6.926406926406926,3.2082752490049904,2.9130981981152346,1.3167149712926,0.96,0.00975511663207656,0.35975652378558,2,5
3,33,0.0,0.0,0.0,0.2740495087794053,probeC,771990200,65.4105047168631,38.887205285168804,23.7836510421463,44.2749049304402,0.99,0.000714201383377346,0.00666205012961038,3,1
4,34,0.0,0.0,0.0,0.06007984825276067,probeC,771990200,6.412181267672597,2.0970967937450755,2.8486355404119474,5.1819910528975,0.99,0.000772436835703908,0.00871024107937496,1,4
5,36,0.0,0.0,0.0,0.01057347497577763,probeC,771990200,4.594249680954883,6.428672444794635,8.370936550326919,4.96628277087058,0.99,0.000234865211391208,0.071124932750313,2,3
6,37,0.0,0.0,0.0,0.05902904182797806,probeC,771990200,5.799114180617071,1.640503464856456,1.5655216870798416,3.62751854413454,0.99,0.000456813436363371,0.0710991161371748,5,3
7,47,0.0,0.0,0.0,0.0,probeC,771990200,19.997247453894854,16.087843707699456,13.475765110353931,14.8220919422473,0.99,0.000303427669677245,0.000177440697875768,3,4
8,52,0.0,0.0,0.0,0.0,probeC,771990200,21.299702224557716,24.765137281047338,18.724867237621638,14.6073197135175,0.99,0.000134478255811821,0.000182696897743469,5,4
9,53,0.0,0.0,0.015044881144910316,0.06719053814937677,probeC,771990200,8.658008658008658,5.557912600763683,4.144027995211346,5.51366593784632,0.99,0.000245731929154561,0.0,2,4
10,56,0.0,0.0,0.0,0.0,probeC,771990200,15.999799814828716,18.259692506616563,11.44365656751696,10.7188503113282,0.99,0.00147230430543709,0.0223933859963657,3,5
11,58,0.0,0.0,0.0,0.0,probeC,771990200,12.06115656982709,11.529991716669699,7.775424379163214,10.0386515820823,0.99,0.013467520177513,0.00618929899152421,2,5
12,60,0.0,0.0,0.0,0.40968243584543373,probeC,771990200,22.41573455446288,7.119623411519891,7.575897105319704,17.1646173212697,0.99,0.00354585708686915,0.00119082104514141,1,2
13,61,0.0,0.0,0.08151635986043888,0.02265125351559676,probeC,771990200,9.01333733703676,9.067216194920904,6.492310525831108,6.53167590143337,0.99,0.00113743949737699,0.158087216825364,3,5
14,66,0.0,0.0,0.0,0.1431398481303731,probeC,771990200,19.9534569476766,13.089682202961797,8.58274242563772,10.394039817225,0.99,0.000818115997254396,0.0562895904286586,5,3
15,67,0.0,0.0,0.0,0.0,probeC,771990200,32.08467832745289,31.531203911348165,23.63016852380514,23.9089853329948,0.99,0.0246973673673145,0.0305511783472522,3,5
16,68,0.0,0.0,0.005109059573868402,0.0,probeC,771990200,2.1519905912969497,1.6506050871770008,1.5808699389139578,3.10228863852414,0.99,0.00922091209009353,0.0243029553156618,1,2
17,69,0.0,0.0,0.0,0.0,probeC,771990200,16.546555563896604,17.970786108248987,15.240814071277283,13.70569237654,0.99,0.000301999350817879,0.00207524933287956,2,4
18,71,0.0,0.0,0.0,0.0,probeC,771990200,9.303605835397743,12.166393922864012,10.620990269208338,7.46481703274752,0.99,0.000658483483979815,0.0,2,4
19,72,0.0,0.0,0.0,0.1180371475855927,probeC,771990200,15.281635512849386,9.204598258480312,6.633514442704977,8.95667797652485,0.99,0.00183903412627959,0.0102046383302442,2,4
20,74,0.011527902741941687,0.0,0.1073976251062797,0.13556931822228122,probeC,771990200,26.52828866701699,18.900135361739096,12.17730300518771,14.4746081571692,0.99,2.88031411167005e-05,0.00074424958731061,3,3
21,75,0.0,0.0,0.0,0.0,probeC,771990200,11.559442484297977,16.7080833181809,13.71212818859932,10.7648209288094,0.99,0.00917180262656558,0.0235481429254449,2,2
22,76,0.005548380054337265,0.0,0.0,0.0,probeC,771990200,4.6317844005705275,4.295209810695598,3.9291524695337205,3.74754137801065,0.99,7.18201937197779e-06,0.0,4,3
23,77,0.0,0.0,0.013057505753701414,0.08023763158203763,probeC,771990200,7.858519130195431,4.6588682142352065,2.1364766553089605,5.19790395894867,0.99,0.0448391084252276,0.18901098121244,3,3
24,80,0.0,0.0,0.0,0.15300859708661635,probeC,771990200,42.12896929659936,24.51259672303372,12.44436258710133,24.7346883469831,0.99,0.0166095725225302,0.0224923101105795,5,3
25,81,0.00946980588938744,0.02413448431238969,0.021928618124991205,0.0208292943713968,probeC,771990200,5.421264669819583,4.683112107804513,4.174724498879578,3.68628189000976,0.99,0.000746843667746163,0.00573753242645748,5,1
26,87,0.0,0.0,0.01782437003407391,0.022273104931440035,probeC,771990200,4.113805269874634,3.3880841263106856,1.4734321760751452,2.88294014923061,0.99,0.0208985318207481,0.164160639117549,5,3
27,88,0.0,0.0,0.0264448478639401,0.017736878260404532,probeC,771990200,1.5226584590746441,1.8708204537648747,2.612272462166559,1.58598630309959,0.99,0.000539464869222897,0.0,3,3
28,89,0.0,0.0,0.014062339223069032,0.0,probeC,771990200,2.1569952205790357,2.2506414530173546,1.3874819658040949,1.98599307873872,0.99,0.0222291091033767,0.326194181669149,3,3
29,91,0.0,0.0,0.05958090448713678,0.10561979670052035,probeC,771990200,33.51099767284738,28.40576196537164,13.150382171470671,16.7452654441566,0.96,0.0374259721734738,0.0311412605652983,4,3
30,92,0.0,0.0,0.040564430540413546,0.0,probeC,771990200,3.4969847108575434,4.414408954078025,3.2845258925008443,3.15096340997477,0.99,0.000259186886437497,0.00785263693266053,3,5
31,100,0.0,0.0,0.0,0.01373584705313553,probeC,771990200,5.039661687060531,5.370022425601552,2.7718942812413667,2.93494311018213,0.99,0.00567485002910547,0.0859857470300916,3,4
32,101,0.0,0.0,0.0,0.26179398591040515,probeC,771990200,33.368365738307936,12.653292118714266,8.760782146913467,17.7103363934949,0.99,0.00340823855813078,0.0836447691928683,3,4
33,109,0.0,0.0,0.0,0.011691696883636648,probeC,771990200,3.506993969421715,2.33549508050993,1.875556374128987,2.79890336433295,0.99,0.0137339182471847,0.30852341073345,4,4
34,137,0.0,0.014609589380620203,0.0,0.43999314144208024,probeC,771990200,20.381352751294948,1.4909994545123948,1.5931485403812506,5.42359680947828,0.99,0.0660163681257667,0.0993936668350702,3,4
0,6,0.0,0.0,0.0,0.09229954075546716,probeD,771990200,28.447563996696946,18.740529729074492,13.076710562666912,20.6442787704308,0.99,0.00214501265914581,0.0737604411817037,4,4
1,13,0.0,0.0,0.0,0.018604986926268153,probeD,771990200,4.002452268348222,2.452673899428248,3.4257298093747126,3.07552155831371,0.99,0.000160401245518144,0.0,1,1
2,29,0.023049683637905737,0.013943751827785044,0.0,0.17155580541604584,probeD,771990200,37.822485799364415,20.74065094854234,17.3189673696166,18.3814235008743,0.98,0.000412309600537334,0.000228576317031875,2,5
3,45,0.006008130795000311,0.0,0.0,0.018415607585199688,probeD,771990200,5.346195230588294,4.010344061256238,3.1034165208582745,3.72159537890145,0.99,0.0662547168871704,0.192375738749135,4,6
4,51,0.0,0.0,0.0,0.13450342714011193,probeD,771990200,17.670094837724896,12.669454714427138,7.70482242072628,11.2307225495853,0.99,0.000227068692747171,0.0186755738684277,4,3
5,52,0.030251231567516725,0.009295453933165953,0.07746048214720862,0.11715332865344977,probeD,771990200,23.038810900082577,18.41929813928117,10.955582159192069,12.1428085858894,0.99,0.0014732964400273,0.0948046828871987,7,7
6,53,0.010093532113296777,0.03747255140326191,0.0,0.03301304099703741,probeD,771990200,8.72682231063734,6.7175788431622125,6.295852902354422,8.53866244243206,0.99,0.0101763771396346,0.0238337478938929,6,5
7,58,0.0,0.015037450071053327,0.009924351560168932,0.05174348338411996,probeD,771990200,5.859169732002102,3.0022021536658787,2.612272462166559,5.01363999443181,0.99,0.0830337451829265,0.190491196791447,4,7
8,62,0.014976448251341413,0.0,0.0,0.017760480155230775,probeD,771990200,11.169081400295273,9.41673232721175,7.898210393836142,13.2839206313096,0.99,0.00045447067920519,0.0628071489521441,6,6
9,69,0.08080169396920453,0.04886090106759269,0.0441941803617258,0.08267613419514028,probeD,771990200,15.481820684132822,11.414833222215488,10.320164533259662,12.1862854081327,0.99,2.1878066518811e-06,0.0,4,7
10,72,0.02357129372682809,0.0,0.0,0.011568445196426058,probeD,771990200,8.522883667392337,9.467240438814475,9.39313012247905,7.95481611150067,0.99,3.35158423575486e-06,0.0,4,7
11,77,0.0,0.0,0.0,0.08934161238705211,probeD,771990200,9.000825763831545,4.400266682829263,2.8547748411455935,5.28377323595326,0.99,0.00787215294334814,0.0207473405265685,5,7
12,79,0.03558630481435503,0.0,0.02337293414557906,0.028314599629916625,probeD,771990200,1.5539373920876811,2.4748974685334466,1.835650919360285,3.52079839655007,0.99,0.0028973098864477,0.0124605494553849,6,3
13,82,0.056183570971929164,0.028903334665758073,0.030619314001220865,0.0668305441246821,probeD,771990200,2.850136376147937,1.577873406469079,1.206372594161525,1.9946795152925,0.99,0.00654502341905751,0.232929505059884,5,7
14,86,0.0,0.0,0.0,0.021290379272602265,probeD,771990200,22.844881515401745,19.572903408287374,13.72133713969979,13.6248324910329,0.99,0.0456441148431836,0.00665651864108801,5,6
15,90,0.014912024149295044,0.0,0.008197690952344239,0.0101203504413389,probeD,771990200,1.6615369216525286,1.6364628159282382,1.43045707093962,1.39527631194702,0.99,0.000881756043438328,0.0198353137832459,7,7
16,99,0.027299832806120073,0.0232976278787038,0.021322034580240446,0.0726684937815241,probeD,771990200,13.48622475790106,7.452976948097865,7.50529514688277,7.75309189834315,0.99,0.0949491094770497,0.271745000938228,5,5
17,104,0.04062361827982171,0.0,0.015018471078433727,0.07648472051964308,probeD,771990200,17.727648074468885,12.984625330828132,8.929612917088743,11.6475643097667,0.99,0.0209984873671235,0.0210630376066743,6,5
18,108,0.06298126189046824,0.0,0.0,0.046134977715259075,probeD,771990200,25.056927658083726,20.686102188011397,16.883077017527704,18.781369055255,0.99,0.000255603899763796,0.0139031596465094,5,5
19,115,0.0354977334879464,0.019410297799262687,0.16718848525920582,0.0695996483780353,probeD,771990200,13.836548807647073,11.742125785401136,13.877889308407774,10.6269922691445,0.99,0.000256167781644768,0.0147030435541545,6,5
0,8,0.0,0.0,0.0,0.05151162017448445,probeF,771990200,12.641693566549058,18.18898115037275,19.87291647481352,16.0304416125649,0.99,0.0506483015102329,0.318951391766139,1,7
1,17,0.016884715614619038,0.0,0.0,0.1403968479223392,probeF,771990200,6.006806295823637,1.8445562357314587,1.0160542714184855,1.99704416034987,0.99,0.0231017927858012,0.164600832169278,2,6
2,35,0.0,0.0,0.005547285614471176,0.17088999170504768,probeF,771990200,13.786502514826214,5.190213548295857,4.306719464652976,8.00795751628532,0.99,0.0900342753920979,0.359492018290154,1,7
3,36,0.0,0.0,0.0,0.0,probeF,771990200,11.254160098090734,10.713780633169687,11.00469656506124,12.0723091529858,0.99,0.0134513990585423,0.219385581731547,1,6
4,41,0.0,0.0,0.027362532219609735,0.3597323313938211,probeF,771990200,26.752245827390336,9.208638907408531,3.6805107898210396,11.7285134264543,0.99,0.0865434371373507,0.0494066230943858,3,3
0,16,0.0,0.0,0.0,0.06310121560422935,probeE,771990200,7.011485624202387,12.186597167505102,11.925591675108207,5.49355442831104,0.99,0.00512640474245957,0.341637530427023,5,7
1,26,0.018278230066538125,0.0,0.0,0.02539607958669581,probeE,771990200,31.855716537797463,38.23666080772572,30.34349387604752,24.0724460146391,0.99,0.00668717367840248,0.0215906512949896,7,4
2,28,0.029640779297748554,0.0,0.0,0.1560872977169022,probeE,771990200,21.406050596802043,10.028890639836758,9.638702151824909,11.628961076876,0.99,0.0127748373897786,0.0342657773138212,6,4
3,30,0.0,0.0,0.0,0.08101840321422707,probeE,771990200,8.34772164251933,1.9112269430470534,1.8295116186266385,1.87795863094508,0.99,0.0516103100495928,0.328481101600904,7,4
4,35,0.0,0.010163870647374607,0.02175926368265464,0.1157216298960552,probeE,771990200,7.688361734604509,2.2849869689072064,2.664456518402554,4.52758229073472,0.99,0.0783824468757605,0.380522060959171,7,3
5,36,0.009372078408779072,0.0,0.0,0.04733261383957754,probeE,771990200,6.259540074568976,3.448693860233954,2.2930288240169445,3.44529375561962,0.99,0.0035510407613746,0.0748232378977529,2,4
6,39,0.007434445278600044,0.008942479849094753,0.0,0.3709680447611195,probeE,771990200,33.96266546555564,16.530294765339313,6.486171225097462,17.2022576590356,0.99,0.00402861926910549,0.0131798859761335,3,6
